SampleID,aerobic_status_corrected,common,Proportion,Counts
Human.2011.Feces.1.1,NA,Human,0.01192528735632184,747
Human.2011.Feces.2.1,aerobe,Human,2.0736562707365627e-5,2
Human.2011.Feces.2.1,facultative anaerobe,Human,0.0068326974120769745,659
Human.2011.Feces.2.1,microaerobe or aerobe,Human,2.0736562707365627e-5,2
Human.2011.Feces.2.1,microaerobe or anaerobe,Human,5.184140676841407e-5,5
Human.2011.Feces.2.1,no taxonomic assignment,Human,0.011021483078964832,1063
Human.2011.Feces.2.1,obligate anaerobe,Human,0.9653284671532847,93104
Human.2011.Feces.2.1,NA,Human,0.016724037823490377,1613
Human.2012.Feces.1.1,facultative anaerobe,Human,0.0010276114735054956,46
Human.2012.Feces.1.1,microaerobe or aerobe,Human,2.233937985881512e-5,1
Human.2012.Feces.1.1,microaerobe or anaerobe,Human,4.467875971763024e-5,2
Human.2012.Feces.1.1,no taxonomic assignment,Human,0.007059244035385577,316
Human.2012.Feces.1.1,obligate anaerobe,Human,0.8804396389956215,39412
Human.2012.Feces.1.1,Streptophyta,Human,7.148601554820838e-4,32
Human.2012.Feces.1.1,NA,Human,0.11069162720042892,4955
Human.2016.Feces.1.1,aerobe,Human,3.665218905199113e-5,2
Human.2016.Feces.1.1,facultative anaerobe,Human,0.001850935547125552,101
Human.2016.Feces.1.1,microaerobe or anaerobe,Human,1.0995656715597339e-4,6
Human.2016.Feces.1.1,no taxonomic assignment,Human,0.0022541096266974546,123
Human.2016.Feces.1.1,obligate anaerobe,Human,0.9861271464438214,53810
Human.2016.Feces.1.1,NA,Human,0.009621199626147672,525
Human.2019.Feces.1.1,aerobe,Human,0.004946314392568464,82
Human.2019.Feces.1.1,facultative anaerobe,Human,8.444927011702256e-4,14
Human.2019.Feces.1.1,microaerobe or anaerobe,Human,0.004885993485342019,81
Human.2019.Feces.1.1,no taxonomic assignment,Human,0.005670165279285801,94
Human.2019.Feces.1.1,obligate anaerobe,Human,0.9092773555314272,15074
Human.2019.Feces.1.1,NA,Human,0.07437567861020629,1233
Human.2200.Feces.1.1,aerobe,Human,3.581212956828478e-5,2
Human.2200.Feces.1.1,facultative anaerobe,Human,0.003079843142872491,172
Human.2200.Feces.1.1,microaerobe or aerobe,Human,1.6115458305728151e-4,9
Human.2200.Feces.1.1,microaerobe or anaerobe,Human,4.834637491718445e-4,27
Human.2200.Feces.1.1,no taxonomic assignment,Human,0.019696671262556628,1100
Human.2200.Feces.1.1,obligate anaerobe,Human,0.9483947212921017,52965
Human.2200.Feces.1.1,Streptophyta,Human,7.162425913656956e-5,4
Human.2200.Feces.1.1,NA,Human,0.028076709581535266,1568
Human.2202.Feces.1.1,facultative anaerobe,Human,4.551661356395084e-4,19
Human.2202.Feces.1.1,no taxonomic assignment,Human,0.00354550463550775,148
Human.2202.Feces.1.1,obligate anaerobe,Human,0.9858179814579691,41151
Human.2202.Feces.1.1,NA,Human,0.01018134777088374,425
Human.2203.Feces.1.1,aerobe,Human,6.057623140120395e-4,16
Human.2203.Feces.1.1,facultative anaerobe,Human,0.012531707871124068,331
Human.2203.Feces.1.1,microaerobe or anaerobe,Human,9.086434710180593e-4,24
Human.2203.Feces.1.1,no taxonomic assignment,Human,0.0069662666111384546,184
Human.2203.Feces.1.1,obligate anaerobe,Human,0.9342369287850679,24676
Human.2203.Feces.1.1,NA,Human,0.04475069094763942,1182
Human.2203.Feces.2.1,aerobe,Human,9.211958797420651e-4,22
Human.2203.Feces.2.1,facultative anaerobe,Human,0.023364877313457835,558
Human.2203.Feces.2.1,microaerobe or anaerobe,Human,4.187253998827569e-4,10
Human.2203.Feces.2.1,no taxonomic assignment,Human,0.001884264299472406,45
Human.2203.Feces.2.1,obligate anaerobe,Human,0.9523909220333305,22745
Human.2203.Feces.2.1,NA,Human,0.021020015074114395,502
Human.2204.Feces.1.1,aerobe,Human,1.5176003702944904e-5,2
Human.2204.Feces.1.1,facultative anaerobe,Human,0.004530037105329053,597
Human.2204.Feces.1.1,microaerobe or aerobe,Human,3.794000925736226e-5,5
Human.2204.Feces.1.1,microaerobe or anaerobe,Human,0.005668237383049922,747
Human.2204.Feces.1.1,no taxonomic assignment,Human,0.005266073284921882,694
Human.2204.Feces.1.1,obligate anaerobe,Human,0.8903533732462231,117337
Human.2204.Feces.1.1,Streptophyta,Human,1.5176003702944904e-5,2
Human.2204.Feces.1.1,NA,Human,0.09411398696381282,12403
Human.2207.Feces.1.1,facultative anaerobe,Human,0.0037080467784362816,234
Human.2207.Feces.1.1,microaerobe or aerobe,Human,6.338541501600482e-5,4
Human.2207.Feces.1.1,microaerobe or anaerobe,Human,0.007717174278198587,487
Human.2207.Feces.1.1,no taxonomic assignment,Human,0.002963268151998225,187
Human.2207.Feces.1.1,obligate anaerobe,Human,0.9781954172344943,61730
Human.2207.Feces.1.1,Streptophyta,Human,1.5846353754001204e-5,1
Human.2207.Feces.1.1,NA,Human,0.007336861788102558,463
Human.2207.Feces.2.1,facultative anaerobe,Human,0.006681006387693912,205
Human.2207.Feces.2.1,microaerobe or aerobe,Human,6.518055012384304e-5,2
Human.2207.Feces.2.1,microaerobe or anaerobe,Human,6.518055012384304e-4,20
Human.2207.Feces.2.1,no taxonomic assignment,Human,0.005312214835093208,163
Human.2207.Feces.2.1,obligate anaerobe,Human,0.977577890757398,29996
Human.2207.Feces.2.1,NA,Human,0.009711901968452613,298
Human.2209.Feces.1.1,aerobe,Human,1.3634752256551498e-5,1
Human.2209.Feces.1.1,facultative anaerobe,Human,0.02294728804777617,1683
Human.2209.Feces.1.1,microaerobe or anaerobe,Human,0.012039486242534973,883
Human.2209.Feces.1.1,no taxonomic assignment,Human,0.006612854844427476,485
Human.2209.Feces.1.1,obligate anaerobe,Human,0.9507103705925664,69727
Human.2209.Feces.1.1,NA,Human,0.007676365520438494,563
Human.2209.Feces.1.2,aerobe,Human,1.156336725254394e-5,1
Human.2209.Feces.1.2,facultative anaerobe,Human,0.06768038852913968,5853
Human.2209.Feces.1.2,microaerobe or aerobe,Human,2.312673450508788e-5,2
Human.2209.Feces.1.2,microaerobe or anaerobe,Human,0.0024745605920444033,214
Human.2209.Feces.1.2,no taxonomic assignment,Human,0.006140148011100833,531
Human.2209.Feces.1.2,obligate anaerobe,Human,0.8941258094357076,77324
Human.2209.Feces.1.2,Streptophyta,Human,3.469010175763182e-5,3
Human.2209.Feces.1.2,NA,Human,0.029509713228492135,2552
Human.2209.Feces.2.1,aerobe,Human,3.57347055460263e-4,20
Human.2209.Feces.2.1,facultative anaerobe,Human,0.05076114922813036,2841
Human.2209.Feces.2.1,microaerobe or anaerobe,Human,0.008361921097770154,468
Human.2209.Feces.2.1,no taxonomic assignment,Human,0.015348056032018297,859
Human.2209.Feces.2.1,obligate anaerobe,Human,0.9110205831903945,50988
Human.2209.Feces.2.1,NA,Human,0.014150943396226415,792
Human.2210.Feces.1.1,aerobe,Human,1.941040883173602e-4,8
Human.2210.Feces.1.1,facultative anaerobe,Human,0.02295280844352784,946
Human.2210.Feces.1.1,microaerobe or aerobe,Human,1.941040883173602e-4,8
Human.2210.Feces.1.1,microaerobe or anaerobe,Human,3.154191435157103e-4,13
Human.2210.Feces.1.1,no taxonomic assignment,Human,0.01053014679121679,434
Human.2210.Feces.1.1,obligate anaerobe,Human,0.9508188766225888,39188
Human.2210.Feces.1.1,Streptophyta,Human,4.852602207934005e-5,2
Human.2210.Feces.1.1,NA,Human,0.014946014800436735,616
Human.B201601.Feces.1.1,aerobe,Human,7.798284377436963e-4,3
Human.B201601.Feces.1.1,facultative anaerobe,Human,0.004678970626462178,18
Human.B201601.Feces.1.1,microaerobe or anaerobe,Human,2.599428125812321e-4,1
Human.B201601.Feces.1.1,obligate anaerobe,Human,0.9789446321809202,3766
Human.B201601.Feces.1.1,NA,Human,0.015336625942292697,59
Human.Scott.Feces.1.1,aerobe,Human,7.028207807009213e-4,37
Human.Scott.Feces.1.1,facultative anaerobe,Human,0.004121948903029728,217
Human.Scott.Feces.1.1,microaerobe or aerobe,Human,1.8995156235160033e-5,1
Human.Scott.Feces.1.1,microaerobe or anaerobe,Human,0.0030202298413904453,159
Human.Scott.Feces.1.1,no taxonomic assignment,Human,0.008053946243707854,424
Human.Scott.Feces.1.1,obligate anaerobe,Human,0.9764080159559312,51403
Human.Scott.Feces.1.1,NA,Human,0.0076740431190046535,404
Isopod.2.Gut.1.1,aerobe,Woodlouse,0.16402806671132894,4652
Isopod.2.Gut.1.1,facultative anaerobe,Woodlouse,0.24833397976093932,7043
Isopod.2.Gut.1.1,no taxonomic assignment,Woodlouse,0.19780684743133176,5610
Isopod.2.Gut.1.1,obligate anaerobe,Woodlouse,0.011459398469729558,325
Isopod.2.Gut.1.1,Streptophyta,Woodlouse,3.525968759916787e-5,1
Isopod.2.Gut.1.1,variable,Woodlouse,3.1733718839251085e-4,9
Isopod.2.Gut.1.1,NA,Woodlouse,0.37801911075067873,10721
JerseyCow.0.Feces.1.1,aerobe,Cow,5.212282031842305e-4,55
JerseyCow.0.Feces.1.1,facultative anaerobe,Cow,0.0010803639120545868,114
JerseyCow.0.Feces.1.1,microaerobe or anaerobe,Cow,9.097801364670204e-4,96
JerseyCow.0.Feces.1.1,no taxonomic assignment,Cow,0.09724222896133435,10261
JerseyCow.0.Feces.1.1,obligate anaerobe,Cow,0.8632297194844579,91088
JerseyCow.0.Feces.1.1,Streptophyta,Cow,1.8953752843062928e-5,2
JerseyCow.0.Feces.1.1,NA,Cow,0.036997725549658834,3904
Lab.Mosquito.AS15.Gut.1.1,aerobe,Lab Mosquito (stephensi),0.49738870927629947,2e3
Lab.Mosquito.AS15.Gut.1.1,facultative anaerobe,Lab Mosquito (stephensi),0.05371798060184034,216
Lab.Mosquito.AS15.Gut.1.1,no taxonomic assignment,Lab Mosquito (stephensi),0.11589156926137777,466
Lab.Mosquito.AS15.Gut.1.1,obligate anaerobe,Lab Mosquito (stephensi),0.18577468291469784,747
Lab.Mosquito.AS15.Gut.1.1,variable,Lab Mosquito (stephensi),0.0012434717731907485,5
Lab.Mosquito.AS15.Gut.1.1,NA,Lab Mosquito (stephensi),0.14598358617259388,587
LabMouse.65L1.Feces.1.1,aerobe,Mouse,4.797083373309028e-5,2
LabMouse.65L1.Feces.1.1,facultative anaerobe,Mouse,0.1129713134414276,4710
LabMouse.65L1.Feces.1.1,no taxonomic assignment,Mouse,0.011584956346541303,483
LabMouse.65L1.Feces.1.1,obligate anaerobe,Mouse,0.7822364002686367,32613
LabMouse.65L1.Feces.1.1,Streptophyta,Mouse,4.797083373309028e-5,2
LabMouse.65L1.Feces.1.1,NA,Mouse,0.09311138827592824,3882
LabMouse.65R1.Feces.1.1,facultative anaerobe,Mouse,0.25064364682719975,4965
LabMouse.65R1.Feces.1.1,no taxonomic assignment,Mouse,0.01156040183754859,229
LabMouse.65R1.Feces.1.1,obligate anaerobe,Mouse,0.5013882578625877,9932
LabMouse.65R1.Feces.1.1,Streptophyta,Mouse,5.0482104094098645e-5,1
LabMouse.65R1.Feces.1.1,NA,Mouse,0.23635721136856985,4682
LabMouse.65R2.Feces.1.1,facultative anaerobe,Mouse,0.06159474765699394,2458
LabMouse.65R2.Feces.1.1,no taxonomic assignment,Mouse,0.017315691875908385,691
LabMouse.65R2.Feces.1.1,obligate anaerobe,Mouse,0.7724402345511953,30825
LabMouse.65R2.Feces.1.1,NA,Mouse,0.14864932591590235,5932
LargePetstore.Mealworm.2.Gut.1.1,aerobe,Petstore Mealworm,0.027728778556984898,1289
LargePetstore.Mealworm.2.Gut.1.1,facultative anaerobe,Petstore Mealworm,0.4631717076108936,21531
LargePetstore.Mealworm.2.Gut.1.1,no taxonomic assignment,Petstore Mealworm,0.06662220883706922,3097
LargePetstore.Mealworm.2.Gut.1.1,obligate anaerobe,Petstore Mealworm,0.21804414232241964,10136
LargePetstore.Mealworm.2.Gut.1.1,NA,Petstore Mealworm,0.2244331626726326,10433
LargePetstore.Mealworm.3.Gut.1.1,aerobe,Petstore Mealworm,0.4510195805816244,31142
LargePetstore.Mealworm.3.Gut.1.1,facultative anaerobe,Petstore Mealworm,0.24022419186652763,16587
LargePetstore.Mealworm.3.Gut.1.1,intracellular,Petstore Mealworm,5.7930714865021436e-5,4
LargePetstore.Mealworm.3.Gut.1.1,no taxonomic assignment,Petstore Mealworm,0.02505503417912177,1730
LargePetstore.Mealworm.3.Gut.1.1,obligate anaerobe,Petstore Mealworm,0.11988761441316186,8278
LargePetstore.Mealworm.3.Gut.1.1,NA,Petstore Mealworm,0.16375564824469935,11307
LargePetstore.Mealworm.4.Gut.1.1,aerobe,Petstore Mealworm,0.12750711107869594,6993
LargePetstore.Mealworm.4.Gut.1.1,facultative anaerobe,Petstore Mealworm,0.6628619356720881,36354
LargePetstore.Mealworm.4.Gut.1.1,intracellular,Petstore Mealworm,1.8233535117788635e-5,1
LargePetstore.Mealworm.4.Gut.1.1,no taxonomic assignment,Petstore Mealworm,0.06423674421996937,3523
LargePetstore.Mealworm.4.Gut.1.1,obligate anaerobe,Petstore Mealworm,0.09063890307052731,4971
LargePetstore.Mealworm.4.Gut.1.1,NA,Petstore Mealworm,0.05473707242360149,3002
LargePetstore.Mealworm.5.Gut.1.1,aerobe,Petstore Mealworm,0.014988338592399507,874
LargePetstore.Mealworm.5.Gut.1.1,facultative anaerobe,Petstore Mealworm,0.45969954726299905,26806
LargePetstore.Mealworm.5.Gut.1.1,no taxonomic assignment,Petstore Mealworm,0.03961448758403073,2310
LargePetstore.Mealworm.5.Gut.1.1,obligate anaerobe,Petstore Mealworm,0.16495747016051585,9619
LargePetstore.Mealworm.5.Gut.1.1,NA,Petstore Mealworm,0.3207401564000549,18703
LemonShark.SLI10.Feces.1.1,aerobe,LemonShark,2.0005334755934914e-4,3
LemonShark.SLI10.Feces.1.1,facultative anaerobe,LemonShark,0.8878367564683916,13314
LemonShark.SLI10.Feces.1.1,no taxonomic assignment,LemonShark,0.05528140837556682,829
LemonShark.SLI10.Feces.1.1,obligate anaerobe,LemonShark,0.03327554014403841,499
LemonShark.SLI10.Feces.1.1,NA,LemonShark,0.023406241664443852,351
LionheadRabit.DayFeces.Feces.1.1,facultative anaerobe,Rabbit,1.5549412577747063e-4,9
LionheadRabit.DayFeces.Feces.1.1,intracellular,Rabbit,3.4554250172771254e-5,2
LionheadRabit.DayFeces.Feces.1.1,no taxonomic assignment,Rabbit,0.11582584657912924,6704
LionheadRabit.DayFeces.Feces.1.1,obligate anaerobe,Rabbit,0.8406876295784381,48659
LionheadRabit.DayFeces.Feces.1.1,Streptophyta,Rabbit,1.7277125086385627e-5,1
LionheadRabit.DayFeces.Feces.1.1,NA,Rabbit,0.04327919834139599,2505
LionheadRabit.NightFeces.Feces.1.1,facultative anaerobe,Rabbit,1.4091850682750166e-5,1
LionheadRabit.NightFeces.Feces.1.1,intracellular,Rabbit,1.4091850682750166e-5,1
LionheadRabit.NightFeces.Feces.1.1,no taxonomic assignment,Rabbit,0.16292997759395741,11562
LionheadRabit.NightFeces.Feces.1.1,obligate anaerobe,Rabbit,0.8225272325014444,58369
LionheadRabit.NightFeces.Feces.1.1,NA,Rabbit,0.01451460620323267,1030
Macaque.mt1.Feces.1.1,aerobe,Macaque,2.8668080958660627e-5,1
Macaque.mt1.Feces.1.1,facultative anaerobe,Macaque,0.20884696978384268,7285
Macaque.mt1.Feces.1.1,microaerobe or anaerobe,Macaque,5.7336161917321254e-5,2
Macaque.mt1.Feces.1.1,no taxonomic assignment,Macaque,0.02866808095866063,1e3
Macaque.mt1.Feces.1.1,obligate anaerobe,Macaque,0.6513674674617281,22721
Macaque.mt1.Feces.1.1,Streptophyta,Macaque,0.0014907402098503525,52
Macaque.mt1.Feces.1.1,NA,Macaque,0.10954073734304226,3821
Macaque.mt2.Feces.1.1,aerobe,Macaque,6.570302233902759e-5,4
Macaque.mt2.Feces.1.1,facultative anaerobe,Macaque,0.09975361366622865,6073
Macaque.mt2.Feces.1.1,no taxonomic assignment,Macaque,0.02335742444152431,1422
Macaque.mt2.Feces.1.1,obligate anaerobe,Macaque,0.8499178712220762,51743
Macaque.mt2.Feces.1.1,Streptophyta,Macaque,5.749014454664914e-4,35
Macaque.mt2.Feces.1.1,NA,Macaque,0.02633048620236531,1603
Macaque.mt3.Feces.1.1,facultative anaerobe,Macaque,0.20696898729685614,14582
Macaque.mt3.Feces.1.1,microaerobe or anaerobe,Macaque,0.001092896174863388,77
Macaque.mt3.Feces.1.1,no taxonomic assignment,Macaque,0.0546448087431694,3850
Macaque.mt3.Feces.1.1,obligate anaerobe,Macaque,0.6546022283727202,46120
Macaque.mt3.Feces.1.1,Streptophyta,Macaque,1.987083954297069e-4,14
Macaque.mt3.Feces.1.1,NA,Macaque,0.08249237101696118,5812
Macaque.mt4.Feces.1.1,aerobe,Macaque,1.5195720884998784e-5,1
Macaque.mt4.Feces.1.1,facultative anaerobe,Macaque,0.19714928276197421,12974
Macaque.mt4.Feces.1.1,microaerobe or anaerobe,Macaque,2.583272550449793e-4,17
Macaque.mt4.Feces.1.1,no taxonomic assignment,Macaque,0.025422441040602966,1673
Macaque.mt4.Feces.1.1,obligate anaerobe,Macaque,0.6729273036712862,44284
Macaque.mt4.Feces.1.1,Streptophyta,Macaque,4.5587162654996354e-5,3
Macaque.mt4.Feces.1.1,NA,Macaque,0.10418186238755167,6856
Macaque.mt5.Feces.1.1,facultative anaerobe,Macaque,0.07130690891025869,4019
Macaque.mt5.Feces.1.1,microaerobe or anaerobe,Macaque,1.7742450587275113e-5,1
Macaque.mt5.Feces.1.1,no taxonomic assignment,Macaque,0.026968524892658174,1520
Macaque.mt5.Feces.1.1,obligate anaerobe,Macaque,0.8145381640112133,45909
Macaque.mt5.Feces.1.1,Streptophyta,Macaque,9.580923317128562e-4,54
Macaque.mt5.Feces.1.1,NA,Macaque,0.08621056740356978,4859
Macaque.mt6.Feces.1.1,aerobe,Macaque,1.6086998487822142e-5,1
Macaque.mt6.Feces.1.1,facultative anaerobe,Macaque,0.23911714552298832,14864
Macaque.mt6.Feces.1.1,no taxonomic assignment,Macaque,0.02081657604324185,1294
Macaque.mt6.Feces.1.1,obligate anaerobe,Macaque,0.7037740098452431,43748
Macaque.mt6.Feces.1.1,Streptophyta,Macaque,6.595669380007078e-4,41
Macaque.mt6.Feces.1.1,NA,Macaque,0.03561661465203822,2214
Mandrill.george.Feces.1.1,aerobe,Mandrill,1.0986797531632823e-4,6
Mandrill.george.Feces.1.1,facultative anaerobe,Mandrill,0.010089542399882807,551
Mandrill.george.Feces.1.1,microaerobe or anaerobe,Mandrill,7.873871564336855e-4,43
Mandrill.george.Feces.1.1,no taxonomic assignment,Mandrill,0.10442951053816997,5703
Mandrill.george.Feces.1.1,obligate anaerobe,Mandrill,0.7722070645108129,42171
Mandrill.george.Feces.1.1,NA,Mandrill,0.11237662741938438,6137
Mandrill.madol.Feces.1.1,aerobe,Mandrill,1.615143586264819e-5,1
Mandrill.madol.Feces.1.1,facultative anaerobe,Mandrill,0.009319378492748005,577
Mandrill.madol.Feces.1.1,microaerobe or anaerobe,Mandrill,8.560261007203541e-4,53
Mandrill.madol.Feces.1.1,no taxonomic assignment,Mandrill,0.1875181703653455,11610
Mandrill.madol.Feces.1.1,obligate anaerobe,Mandrill,0.7217592143941597,44687
Mandrill.madol.Feces.1.1,Streptophyta,Mandrill,1.615143586264819e-5,1
Mandrill.madol.Feces.1.1,NA,Mandrill,0.08051490777530122,4985
MiniRex.0.Feces.1.1,aerobe,Rabbit,5.533013648100333e-4,6
MiniRex.0.Feces.1.1,facultative anaerobe,Rabbit,3.6886757654002215e-4,4
MiniRex.0.Feces.1.1,no taxonomic assignment,Rabbit,0.17788638878642568,1929
MiniRex.0.Feces.1.1,obligate anaerobe,Rabbit,0.7465879749170048,8096
MiniRex.0.Feces.1.1,Streptophyta,Rabbit,1.8443378827001107e-4,2
MiniRex.0.Feces.1.1,NA,Rabbit,0.07441903356694947,807
Mouse.1.Feces.1.1,aerobe,Mouse,0.0014552636365998805,56
Mouse.1.Feces.1.1,facultative anaerobe,Mouse,0.23707803851251266,9123
Mouse.1.Feces.1.1,microaerobe or anaerobe,Mouse,0.0422286323120501,1625
Mouse.1.Feces.1.1,no taxonomic assignment,Mouse,0.014578623216652374,561
Mouse.1.Feces.1.1,obligate anaerobe,Mouse,0.6696811413424807,25770
Mouse.1.Feces.1.1,Streptophyta,Mouse,0.0012213819807177567,47
Mouse.1.Feces.1.1,NA,Mouse,0.033756918998986515,1299
Mouse.2.Feces.1.1,aerobe,Mouse,0.0020189413405770503,55
Mouse.2.Feces.1.1,facultative anaerobe,Mouse,0.12994640628441376,3540
Mouse.2.Feces.1.1,microaerobe or anaerobe,Mouse,0.017950223918948682,489
Mouse.2.Feces.1.1,no taxonomic assignment,Mouse,0.03982820644592908,1085
Mouse.2.Feces.1.1,obligate anaerobe,Mouse,0.7398869392849277,20156
Mouse.2.Feces.1.1,Streptophyta,Mouse,5.87328389986051e-4,16
Mouse.2.Feces.1.1,NA,Mouse,0.06978195433521768,1901
Mouse.3.Feces.1.1,aerobe,Mouse,7.407407407407407e-4,12
Mouse.3.Feces.1.1,facultative anaerobe,Mouse,0.026419753086419754,428
Mouse.3.Feces.1.1,microaerobe or anaerobe,Mouse,0.05703703703703703,924
Mouse.3.Feces.1.1,no taxonomic assignment,Mouse,0.006111111111111111,99
Mouse.3.Feces.1.1,obligate anaerobe,Mouse,0.8812962962962964,14277
Mouse.3.Feces.1.1,Streptophyta,Mouse,0.002283950617283951,37
Mouse.3.Feces.1.1,NA,Mouse,0.02611111111111111,423
NGChimpanzee.GApte65.Feces.1.1,aerobe,Nigeria-Cameroon Chimpanzee,0.001302257245892881,39
NGChimpanzee.GApte65.Feces.1.1,facultative anaerobe,Nigeria-Cameroon Chimpanzee,0.07068919460398024,2117
NGChimpanzee.GApte65.Feces.1.1,microaerobe or aerobe,Nigeria-Cameroon Chimpanzee,6.678242286630158e-5,2
NGChimpanzee.GApte65.Feces.1.1,microaerobe or anaerobe,Nigeria-Cameroon Chimpanzee,0.0030386002404167224,91
NGChimpanzee.GApte65.Feces.1.1,no taxonomic assignment,Nigeria-Cameroon Chimpanzee,0.13172832910377988,3945
NGChimpanzee.GApte65.Feces.1.1,obligate anaerobe,Nigeria-Cameroon Chimpanzee,0.6557366101242154,19638
NGChimpanzee.GApte65.Feces.1.1,Streptophyta,Nigeria-Cameroon Chimpanzee,2.3373848003205555e-4,7
NGChimpanzee.GApte65.Feces.1.1,variable,Nigeria-Cameroon Chimpanzee,7.679978629624683e-4,23
NGChimpanzee.GApte65.Feces.1.1,NA,Nigeria-Cameroon Chimpanzee,0.13643648991585414,4086
NigerianDesertGoat.0.Feces.1.1,facultative anaerobe,Goat,3.138522992058586e-4,33
NigerianDesertGoat.0.Feces.1.1,microaerobe or anaerobe,Goat,5.70640544010652e-5,6
NigerianDesertGoat.0.Feces.1.1,no taxonomic assignment,Goat,0.1266631794188977,13318
NigerianDesertGoat.0.Feces.1.1,obligate anaerobe,Goat,0.8356745446763993,87867
NigerianDesertGoat.0.Feces.1.1,Streptophyta,Goat,4.755337866755433e-5,5
NigerianDesertGoat.0.Feces.1.1,NA,Goat,0.03724380617242855,3916
Parakeet.1.Feces.1.1,aerobe,Parakeet,1.669518761217079e-4,4
Parakeet.1.Feces.1.1,facultative anaerobe,Parakeet,0.0917400559288785,2198
Parakeet.1.Feces.1.1,no taxonomic assignment,Parakeet,3.756417212738428e-4,9
Parakeet.1.Feces.1.1,obligate anaerobe,Parakeet,0.7439375599983304,17824
Parakeet.1.Feces.1.1,Streptophyta,Parakeet,0.1474185066154681,3532
Parakeet.1.Feces.1.1,NA,Parakeet,0.016361283859927377,392
Parakeet.2.Feces.1.1,aerobe,Parakeet,0.0020549704597996403,64
Parakeet.2.Feces.1.1,facultative anaerobe,Parakeet,0.2441240688415104,7603
Parakeet.2.Feces.1.1,microaerobe or anaerobe,Parakeet,3.2108913434369376e-4,10
Parakeet.2.Feces.1.1,no taxonomic assignment,Parakeet,0.0013164654508091445,41
Parakeet.2.Feces.1.1,obligate anaerobe,Parakeet,0.3885820703827383,12102
Parakeet.2.Feces.1.1,Streptophyta,Parakeet,0.0046236835345491905,144
Parakeet.2.Feces.1.1,variable,Parakeet,6.421782686873876e-5,2
Parakeet.2.Feces.1.1,NA,Parakeet,0.35891343436938095,11178
Pig.LP1.Feces.1.1,aerobe,Pig,0.001219197337846754,85
Pig.LP1.Feces.1.1,facultative anaerobe,Pig,0.13999254138099199,9760
Pig.LP1.Feces.1.1,microaerobe or anaerobe,Pig,1.2909148283083278e-4,9
Pig.LP1.Feces.1.1,no taxonomic assignment,Pig,0.041811296939097506,2915
Pig.LP1.Feces.1.1,obligate anaerobe,Pig,0.776886887174044,54163
Pig.LP1.Feces.1.1,NA,Pig,0.0399609856851889,2786
Pig.LP2.Feces.1.1,aerobe,Pig,1.2964937048027888e-4,9
Pig.LP2.Feces.1.1,facultative anaerobe,Pig,0.4630787403843384,32146
Pig.LP2.Feces.1.1,no taxonomic assignment,Pig,0.03038116914921202,2109
Pig.LP2.Feces.1.1,obligate anaerobe,Pig,0.4402028292373736,30558
Pig.LP2.Feces.1.1,NA,Pig,0.06620761185859575,4596
Pig.WA0337.Feces.1.1,aerobe,Pig,0.0683400620209467,2336
Pig.WA0337.Feces.1.1,facultative anaerobe,Pig,0.015710022819027558,537
Pig.WA0337.Feces.1.1,microaerobe or anaerobe,Pig,1.1702065414545668e-4,4
Pig.WA0337.Feces.1.1,no taxonomic assignment,Pig,0.03472587911766427,1187
Pig.WA0337.Feces.1.1,obligate anaerobe,Pig,0.7798256392253232,26656
Pig.WA0337.Feces.1.1,Streptophyta,Pig,2.3404130829091335e-4,8
Pig.WA0337.Feces.1.1,variable,Pig,8.77654906090925e-5,3
Pig.WA0337.Feces.1.1,NA,Pig,0.10095956936399274,3451
Pig.WB0706.Feces.1.1,aerobe,Pig,0.14285714285714285,6842
Pig.WB0706.Feces.1.1,facultative anaerobe,Pig,0.05044473211675784,2416
Pig.WB0706.Feces.1.1,no taxonomic assignment,Pig,0.018645341796467197,893
Pig.WB0706.Feces.1.1,obligate anaerobe,Pig,0.7232012360629724,34637
Pig.WB0706.Feces.1.1,variable,Pig,1.0439721050653527e-4,5
Pig.WB0706.Feces.1.1,NA,Pig,0.06474714995615317,3101
PolishRabit.0.Feces.1.1,aerobe,Rabbit,1.9209158926976382e-5,4
PolishRabit.0.Feces.1.1,facultative anaerobe,Rabbit,2.8813738390464573e-5,6
PolishRabit.0.Feces.1.1,intracellular,Rabbit,4.8022897317440954e-6,1
PolishRabit.0.Feces.1.1,no taxonomic assignment,Rabbit,0.1534715752470778,31958
PolishRabit.0.Feces.1.1,obligate anaerobe,Rabbit,0.8179355916901179,170322
PolishRabit.0.Feces.1.1,Streptophyta,Rabbit,1.4406869195232286e-5,3
PolishRabit.0.Feces.1.1,NA,Rabbit,0.028525601006559927,5940
PrayingMantisTinfoil.0.Feces.1.1,aerobe,Praying Mantis,0.010858472466016247,266
PrayingMantisTinfoil.0.Feces.1.1,facultative anaerobe,Praying Mantis,0.9494631995754582,23259
PrayingMantisTinfoil.0.Feces.1.1,no taxonomic assignment,Praying Mantis,0.0022859942033718415,56
PrayingMantisTinfoil.0.Feces.1.1,obligate anaerobe,Praying Mantis,0.023635547209862433,579
PrayingMantisTinfoil.0.Feces.1.1,Streptophyta,Praying Mantis,2.449279503612687e-4,6
PrayingMantisTinfoil.0.Feces.1.1,NA,Praying Mantis,0.013511858594929992,331
Primate.CFpts01.Feces.1.1,facultative anaerobe,Eastern Chimpanzee,1.0186151926455984e-4,4
